Date,Indian rupee
30-Dec-04,611.31
31-Dec-04,608.79
3-Jan-05,608.02
4-Jan-05,597.61
5-Jan-05,598.52
6-Jan-05,597.64
7-Jan-05,592.98
10-Jan-05,592.46
11-Jan-05,591.45
12-Jan-05,598.82
13-Jan-05,594.13
14-Jan-05,592.38
17-Jan-05,591.9
18-Jan-05,592.35
19-Jan-05,595.96
20-Jan-05,595.33
21-Jan-05,594.73
24-Jan-05,599.8
25-Jan-05,597.65
26-Jan-05,598.52
27-Jan-05,596.07
28-Jan-05,599.78
31-Jan-05,592.51
1-Feb-05,591.36
2-Feb-05,588.27
3-Feb-05,580.89
4-Feb-05,580.32
7-Feb-05,578.9
8-Feb-05,577.19
9-Feb-05,577.66
10-Feb-05,584.84
11-Feb-05,589.02
14-Feb-05,594.9
15-Feb-05,597.51
16-Feb-05,594.79
17-Feb-05,600.21
18-Feb-05,601.17
21-Feb-05,601.58
22-Feb-05,608.01
23-Feb-05,607.87
24-Feb-05,609
25-Feb-05,609.98
28-Feb-05,610.4
1-Mar-05,608.99
2-Mar-05,606.19
3-Mar-05,604.42
4-Mar-05,609.06
7-Mar-05,607.8
8-Mar-05,613.77
9-Mar-05,616.57
10-Mar-05,616.98
11-Mar-05,620.33
14-Mar-05,618.38
15-Mar-05,617.34
16-Mar-05,620.34
17-Mar-05,614.82
18-Mar-05,613.52
21-Mar-05,607.87
22-Mar-05,607.02
23-Mar-05,598.94
24-Mar-05,597.26
25-Mar-05,597.26
28-Mar-05,598.7
29-Mar-05,600.17
30-Mar-05,599.64
31-Mar-05,600.15
1-Apr-05,599.39
4-Apr-05,595.98
5-Apr-05,597.51
6-Apr-05,598.17
7-Apr-05,601.61
8-Apr-05,598.25
11-Apr-05,602.74
12-Apr-05,600.9
13-Apr-05,601.04
14-Apr-05,595.49
15-Apr-05,597.51
18-Apr-05,598.88
19-Apr-05,600.84
20-Apr-05,608.64
21-Apr-05,610.04
22-Apr-05,610.26
25-Apr-05,608.36
26-Apr-05,613.91
27-Apr-05,609.84
28-Apr-05,607.45
29-Apr-05,609.77
2-May-05,610.4
3-May-05,599.75
4-May-05,600.12
5-May-05,598.74
6-May-05,593.91
9-May-05,594.95
10-May-05,596.85
11-May-05,592.29
12-May-05,591.29
13-May-05,586.45
16-May-05,585.87
17-May-05,586.72
18-May-05,586.77
19-May-05,588.31
20-May-05,584.33
23-May-05,584.6
24-May-05,584.82
25-May-05,585.49
26-May-05,584.46
27-May-05,585.01
30-May-05,586.02
31-May-05,582.9
1-Jun-05,584.23
2-Jun-05,590.05
3-Jun-05,593.38
6-Jun-05,597.01
7-Jun-05,593.74
8-Jun-05,593.21
9-Jun-05,590.89
10-Jun-05,591.16
13-Jun-05,602.33
14-Jun-05,598.28
15-Jun-05,600.59
16-Jun-05,606.62
17-Jun-05,612.22
20-Jun-05,615.37
21-Jun-05,609
22-Jun-05,611.73
23-Jun-05,614.95
24-Jun-05,616.49
27-Jun-05,614.24
28-Jun-05,610.96
29-Jun-05,610.26
30-Jun-05,611.03
1-Jul-05,604.53
4-Jul-05,598.36
5-Jul-05,593.87
6-Jul-05,593.38
7-Jul-05,595.83
8-Jul-05,594.64
11-Jul-05,593.74
12-Jul-05,596.75
13-Jul-05,593.48
14-Jul-05,593.48
15-Jul-05,585.02
18-Jul-05,588.92
19-Jul-05,586.55
20-Jul-05,590.33
21-Jul-05,588.22
22-Jul-05,593.43
25-Jul-05,595.97
26-Jul-05,591.06
27-Jul-05,592.31
28-Jul-05,594.84
29-Jul-05,599.15
1-Aug-05,602.16
2-Aug-05,603.26
3-Aug-05,606.48
4-Aug-05,613.48
5-Aug-05,612.07
8-Aug-05,610.4
9-Aug-05,605.99
10-Aug-05,611.17
11-Aug-05,617.05
12-Aug-05,625.43
15-Aug-05,619.98
16-Aug-05,619.88
17-Aug-05,618.09
18-Aug-05,615.44
19-Aug-05,615.58
22-Aug-05,616.43
23-Aug-05,616.15
24-Aug-05,618.41
25-Aug-05,615.52
26-Aug-05,612.79
29-Aug-05,616.3
30-Aug-05,609.42
31-Aug-05,614.14
1-Sep-05,621.38
2-Sep-05,625.6
5-Sep-05,628.34
6-Sep-05,626.02
7-Sep-05,627.22
8-Sep-05,631.72
9-Sep-05,631.37
12-Sep-05,631.22
13-Sep-05,628
14-Sep-05,633.35
15-Sep-05,641.11
16-Sep-05,644.35
19-Sep-05,654.78
20-Sep-05,655.2
21-Sep-05,661.72
22-Sep-05,657.92
23-Sep-05,652.62
26-Sep-05,652.28
27-Sep-05,656.9
28-Sep-05,656.39
29-Sep-05,667.74
30-Sep-05,668.94
3-Oct-05,660.49
4-Oct-05,663.97
5-Oct-05,659.04
6-Oct-05,670.68
7-Oct-05,673.63
10-Oct-05,680.97
11-Oct-05,685.19
12-Oct-05,683.78
13-Oct-05,677.83
14-Oct-05,671.13
17-Oct-05,683.9
18-Oct-05,684.63
19-Oct-05,675.93
20-Oct-05,674.5
21-Oct-05,670.01
24-Oct-05,675.77
25-Oct-05,683.24
26-Oct-05,685.15
27-Oct-05,687.42
28-Oct-05,682.06
31-Oct-05,682.66
1-Nov-05,665.91
2-Nov-05,669.79
3-Nov-05,672.13
4-Nov-05,673.57
7-Nov-05,672.86
8-Nov-05,678.97
9-Nov-05,680.44
10-Nov-05,686.23
11-Nov-05,683.61
14-Nov-05,688.17
15-Nov-05,687.09
16-Nov-05,699.63
17-Nov-05,714.37
18-Nov-05,714.32
21-Nov-05,719.51
22-Nov-05,725.67
23-Nov-05,716.42
24-Nov-05,724.95
25-Nov-05,730.06
28-Nov-05,731.48
29-Nov-05,731.16
30-Nov-05,731.44
1-Dec-05,740.38
2-Dec-05,745.1
5-Dec-05,752.05
6-Dec-05,748.18
7-Dec-05,765.72
8-Dec-05,766.33
9-Dec-05,779.21
12-Dec-05,793.79
13-Dec-05,773.58
14-Dec-05,747.95
15-Dec-05,737.32
16-Dec-05,736.78
19-Dec-05,735.56
20-Dec-05,729.27
21-Dec-05,710.31
22-Dec-05,725.48
23-Dec-05,725.32
26-Dec-05,725.32
27-Dec-05,726.53
28-Dec-05,751.02
29-Dec-05,744.84
30-Dec-05,742.36
2-Jan-06,742.36
3-Jan-06,765.6
4-Jan-06,761.64
5-Jan-06,752.79
6-Jan-06,763.03
9-Jan-06,769.85
10-Jan-06,771.56
11-Jan-06,773.36
12-Jan-06,767.78
13-Jan-06,777.95
16-Jan-06,797.74
17-Jan-06,787.09
18-Jan-06,776.23
19-Jan-06,788.16
20-Jan-06,805.55
23-Jan-06,786.37
24-Jan-06,791.89
25-Jan-06,796.3
26-Jan-06,787.6
27-Jan-06,795.21
30-Jan-06,800.17
31-Jan-06,806.86
1-Feb-06,806.42
2-Feb-06,812.69
3-Feb-06,807.67
6-Feb-06,809.1
7-Feb-06,793.41
8-Feb-06,779.46
9-Feb-06,794.71
10-Feb-06,789.92
13-Feb-06,780.24
14-Feb-06,766.6
15-Feb-06,767.91
16-Feb-06,766.64
17-Feb-06,788.26
20-Feb-06,790.47
21-Feb-06,790.3
22-Feb-06,792.07
23-Feb-06,786.3
24-Feb-06,790.42
27-Feb-06,790.29
28-Feb-06,793.15
1-Mar-06,804.92
2-Mar-06,803.12
3-Mar-06,803.35
6-Mar-06,804.07
7-Mar-06,787.18
8-Mar-06,778.59
9-Mar-06,786.68
10-Mar-06,762.33
13-Mar-06,775.67
14-Mar-06,780.18
15-Mar-06,794.4
16-Mar-06,787.71
17-Mar-06,786.91
20-Mar-06,791.01
21-Mar-06,782.08
22-Mar-06,787.34
23-Mar-06,782.23
24-Mar-06,796.55
27-Mar-06,810.71
28-Mar-06,814.66
29-Mar-06,811.26
30-Mar-06,837.13
31-Mar-06,833.89
3-Apr-06,838.88
4-Apr-06,843.15
5-Apr-06,841.47
6-Apr-06,850.93
7-Apr-06,847.55
10-Apr-06,860.83
11-Apr-06,861.36
12-Apr-06,868.31
13-Apr-06,860.71
14-Apr-06,860.71
17-Apr-06,858.7
18-Apr-06,891.78
19-Apr-06,904.28
20-Apr-06,905.85
21-Apr-06,903.47
24-Apr-06,898.22
25-Apr-06,917.12
26-Apr-06,920.45
27-Apr-06,919.97
28-Apr-06,929.97
1-May-06,927.38
2-May-06,952.71
3-May-06,970.65
4-May-06,970.51
5-May-06,977.65
8-May-06,973.61
9-May-06,996.76
10-May-06,"1,010.58"
11-May-06,"1,034.02"
12-May-06,"1,049.97"
15-May-06,"1,004.56"
16-May-06,"1,012.52"
17-May-06,"1,015.96"
18-May-06,"1,013.27"
19-May-06,954
22-May-06,955.36
23-May-06,975.79
24-May-06,953.88
25-May-06,948.04
26-May-06,947.58
29-May-06,951.91
30-May-06,983.1
31-May-06,972.04
1-Jun-06,931.26
2-Jun-06,932.01
5-Jun-06,944.43
6-Jun-06,925.68
7-Jun-06,910.04
8-Jun-06,906.68
9-Jun-06,910.23
12-Jun-06,899.4
13-Jun-06,864
14-Jun-06,838.57
15-Jun-06,841.61
16-Jun-06,845.96
19-Jun-06,842.98
20-Jun-06,837.74
21-Jun-06,849.06
22-Jun-06,866.31
23-Jun-06,859.42
26-Jun-06,870.28
27-Jun-06,876.59
28-Jun-06,868.41
29-Jun-06,876.88
30-Jun-06,908.11
3-Jul-06,922.7
4-Jul-06,918.5
5-Jul-06,922.88
6-Jul-06,928.83
7-Jul-06,935.32
10-Jul-06,928.53
11-Jul-06,936.28
12-Jul-06,966.63
13-Jul-06,967.46
14-Jul-06,988.36
17-Jul-06,980.74
18-Jul-06,968.48
19-Jul-06,969.36
20-Jul-06,965.91
21-Jul-06,953.24
24-Jul-06,913.51
25-Jul-06,931
26-Jul-06,923.72
27-Jul-06,957.47
28-Jul-06,956.08
31-Jul-06,946.81
1-Aug-06,954.38
2-Aug-06,982.65
3-Aug-06,964.63
4-Aug-06,976.27
7-Aug-06,973.26
8-Aug-06,966.71
9-Aug-06,969.63
10-Aug-06,961.94
11-Aug-06,963.79
14-Aug-06,936.39
15-Aug-06,937.14
16-Aug-06,943.1
17-Aug-06,933.82
18-Aug-06,917.1
21-Aug-06,933.38
22-Aug-06,931.42
23-Aug-06,939.42
24-Aug-06,933.11
25-Aug-06,929.37
28-Aug-06,928.57
29-Aug-06,916.84
30-Aug-06,923.84
31-Aug-06,932.84
1-Sep-06,928.87
4-Sep-06,933.57
5-Sep-06,948.73
6-Sep-06,942.93
7-Sep-06,923.15
8-Sep-06,906.66
11-Sep-06,875.32
12-Sep-06,878.83
13-Sep-06,874.6
14-Sep-06,866.92
15-Sep-06,850.39
18-Sep-06,861.13
19-Sep-06,864.46
20-Sep-06,857.59
21-Sep-06,853.33
22-Sep-06,869.2
25-Sep-06,863.68
26-Sep-06,872.63
27-Sep-06,876.11
28-Sep-06,890.34
29-Sep-06,884.81
2-Oct-06,886.8
3-Oct-06,856.43
4-Oct-06,843.25
5-Oct-06,841.42
6-Oct-06,821.78
9-Oct-06,845.67
10-Oct-06,841.53
11-Oct-06,842.64
12-Oct-06,840.24
13-Oct-06,856.25
16-Oct-06,869.25
17-Oct-06,858.91
18-Oct-06,866.46
19-Oct-06,870.04
20-Oct-06,869.48
23-Oct-06,850.05
24-Oct-06,839.62
25-Oct-06,846.75
26-Oct-06,867.6
27-Oct-06,866.29
30-Oct-06,879.88
31-Oct-06,874.08
1-Nov-06,885.9
2-Nov-06,895.9
3-Nov-06,897.48
6-Nov-06,903.86
7-Nov-06,899.79
8-Nov-06,895.54
9-Nov-06,895.46
10-Nov-06,904.64
13-Nov-06,901.62
14-Nov-06,910.71
15-Nov-06,900.57
16-Nov-06,902.62
17-Nov-06,895.93
20-Nov-06,904.56
21-Nov-06,900.91
22-Nov-06,909.91
23-Nov-06,905.55
24-Nov-06,919.05
27-Nov-06,917.66
28-Nov-06,915.2
29-Nov-06,916.01
30-Nov-06,930.06
1-Dec-06,931.51
4-Dec-06,926.63
5-Dec-06,924.4
6-Dec-06,913.92
7-Dec-06,900.95
8-Dec-06,916.49
11-Dec-06,902.74
12-Dec-06,904.54
13-Dec-06,898.32
14-Dec-06,901.06
15-Dec-06,896.13
18-Dec-06,883.09
19-Dec-06,892.74
20-Dec-06,890.35
21-Dec-06,890.05
22-Dec-06,889.05
25-Dec-06,889.05
26-Dec-06,886.66
27-Dec-06,895.26
28-Dec-06,899.23
29-Dec-06,899.33
1-Jan-07,899.33
2-Jan-07,910.02
3-Jan-07,916.48
4-Jan-07,895.04
5-Jan-07,868.23
8-Jan-07,871.63
9-Jan-07,869.86
10-Jan-07,871.49
11-Jan-07,877.36
12-Jan-07,885.19
15-Jan-07,892.62
16-Jan-07,892.49
17-Jan-07,890.09
18-Jan-07,904.93
19-Jan-07,895.06
22-Jan-07,907.9
23-Jan-07,913.76
24-Jan-07,913.7
25-Jan-07,926.6
26-Jan-07,918.02
29-Jan-07,916.33
30-Jan-07,916.97
31-Jan-07,923.61
1-Feb-07,936.38
2-Feb-07,915.82
5-Feb-07,920.96
6-Feb-07,926.31
7-Feb-07,926.29
8-Feb-07,930.42
9-Feb-07,942.87
12-Feb-07,943.51
13-Feb-07,948.99
14-Feb-07,948.01
15-Feb-07,942.45
16-Feb-07,940.78
19-Feb-07,951.83
20-Feb-07,943.14
21-Feb-07,939.46
22-Feb-07,962.53
23-Feb-07,970.37
26-Feb-07,974.51
27-Feb-07,961.25
28-Feb-07,945.47
1-Mar-07,954.12
2-Mar-07,928.7
5-Mar-07,913.56
6-Mar-07,920.29
7-Mar-07,924.71
8-Mar-07,932.36
9-Mar-07,926.99
12-Mar-07,921.26
13-Mar-07,925.14
14-Mar-07,915.23
15-Mar-07,921.53
16-Mar-07,926.45
19-Mar-07,928.37
20-Mar-07,927.26
21-Mar-07,921.4
22-Mar-07,932.25
23-Mar-07,919.39
26-Mar-07,922.93
27-Mar-07,920.82
28-Mar-07,922.52
29-Mar-07,930.08
30-Mar-07,924.75
2-Apr-07,919.86
3-Apr-07,919.7
4-Apr-07,930.89
5-Apr-07,929.48
6-Apr-07,929.48
9-Apr-07,929.21
10-Apr-07,932.9
11-Apr-07,934.87
12-Apr-07,932.91
13-Apr-07,931.88
16-Apr-07,925.46
17-Apr-07,928.47
18-Apr-07,930.26
19-Apr-07,922.38
20-Apr-07,928.39
23-Apr-07,922.89
24-Apr-07,911.31
25-Apr-07,899.55
26-Apr-07,884.97
27-Apr-07,895.03
30-Apr-07,896.54
1-May-07,891.99
2-May-07,887.04
3-May-07,891.21
4-May-07,904.86
7-May-07,905.3
8-May-07,898.33
9-May-07,898.67
10-May-07,892.88
11-May-07,886.49
14-May-07,880.75
15-May-07,880.12
16-May-07,875.49
17-May-07,862.76
18-May-07,859.6
21-May-07,860.28
22-May-07,863.7
23-May-07,863.33
24-May-07,860.28
25-May-07,855.19
28-May-07,855.19
29-May-07,859.48
30-May-07,857.48
31-May-07,860.44
1-Jun-07,868.39
4-Jun-07,874.49
5-Jun-07,874.9
6-Jun-07,876
7-Jun-07,875.19
8-Jun-07,866.58
11-Jun-07,852.93
12-Jun-07,847.99
13-Jun-07,853.09
14-Jun-07,859.11
15-Jun-07,857.96
18-Jun-07,859.81
19-Jun-07,861.22
20-Jun-07,861.68
21-Jun-07,851.52
22-Jun-07,855.43
25-Jun-07,854.98
26-Jun-07,851.61
27-Jun-07,846.56
28-Jun-07,849.76
29-Jun-07,851.78
2-Jul-07,855.82
3-Jul-07,852.85
4-Jul-07,850.72
5-Jul-07,846.26
6-Jul-07,843.59
9-Jul-07,859.58
10-Jul-07,859.21
11-Jul-07,861.27
12-Jul-07,868.94
13-Jul-07,866.25
16-Jul-07,864.53
17-Jul-07,864.96
18-Jul-07,866.14
19-Jul-07,874.91
20-Jul-07,883.65
23-Jul-07,883.38
24-Jul-07,886.19
25-Jul-07,875.45
26-Jul-07,869.07
27-Jul-07,860.47
30-Jul-07,862.46
31-Jul-07,864.04
1-Aug-07,865.91
2-Aug-07,865.81
3-Aug-07,869.77
6-Aug-07,872.26
7-Aug-07,867.98
8-Aug-07,880.22
9-Aug-07,863.31
10-Aug-07,873.52
13-Aug-07,873.58
14-Aug-07,875.63
15-Aug-07,874.19
16-Aug-07,880.74
17-Aug-07,873.47
20-Aug-07,870.61
21-Aug-07,868.5
22-Aug-07,867.11
23-Aug-07,872.05
24-Aug-07,873.18
27-Aug-07,871.65
28-Aug-07,881.55
29-Aug-07,877.95
30-Aug-07,881.44
31-Aug-07,883.12
3-Sep-07,883.33
4-Sep-07,894.28
5-Sep-07,895.27
6-Sep-07,902.57
7-Sep-07,917.06
10-Sep-07,919.37
11-Sep-07,918.4
12-Sep-07,917.98
13-Sep-07,916.31
14-Sep-07,931.84
17-Sep-07,937.48
18-Sep-07,930.33
19-Sep-07,937.34
20-Sep-07,941.87
21-Sep-07,945.67
24-Sep-07,933.4
25-Sep-07,930.78
26-Sep-07,937.94
27-Sep-07,934.35
28-Sep-07,951.88
1-Oct-07,951.29
2-Oct-07,936.56
3-Oct-07,929.26
4-Oct-07,921
5-Oct-07,935.6
8-Oct-07,930.82
9-Oct-07,933.33
10-Oct-07,936.94
11-Oct-07,946.44
12-Oct-07,948.46
15-Oct-07,959.01
16-Oct-07,957.48
17-Oct-07,969.51
18-Oct-07,977.56
19-Oct-07,974.74
22-Oct-07,963.47
23-Oct-07,965.26
24-Oct-07,964.06
25-Oct-07,976.05
26-Oct-07,988.23
29-Oct-07,999.46
30-Oct-07,991.54
31-Oct-07,998.15
1-Nov-07,998.82
2-Nov-07,"1,006.78"
5-Nov-07,"1,017.21"
6-Nov-07,"1,039.58"
7-Nov-07,"1,054.54"
8-Nov-07,"1,063.56"
9-Nov-07,"1,051.42"
12-Nov-07,"1,016.92"
13-Nov-07,"1,019.42"
14-Nov-07,"1,028.40"
15-Nov-07,"1,003.37"
16-Nov-07,998.5
19-Nov-07,985.1
20-Nov-07,"1,006.67"
21-Nov-07,"1,010.69"
22-Nov-07,"1,020.99"
23-Nov-07,"1,040.64"
26-Nov-07,"1,062.13"
27-Nov-07,"1,036.91"
28-Nov-07,"1,026.05"
29-Nov-07,"1,015.49"
30-Nov-07,998.16
3-Dec-07,995.84
4-Dec-07,"1,010.86"
5-Dec-07,"1,006.82"
6-Dec-07,"1,017.61"
7-Dec-07,"1,003.89"
10-Dec-07,"1,025.78"
11-Dec-07,"1,023.31"
12-Dec-07,"1,030.60"
13-Dec-07,"1,014.28"
14-Dec-07,998.69
17-Dec-07,"1,005.36"
18-Dec-07,"1,022.52"
19-Dec-07,"1,018.09"
20-Dec-07,"1,011.08"
21-Dec-07,"1,030.47"
24-Dec-07,"1,027.87"
25-Dec-07,"1,027.87"
26-Dec-07,"1,027.34"
27-Dec-07,"1,050.66"
28-Dec-07,"1,056.81"
31-Dec-07,"1,056.55"
1-Jan-08,"1,056.55"
2-Jan-08,"1,073.50"
3-Jan-08,"1,088.14"
4-Jan-08,"1,081.27"
7-Jan-08,"1,085.68"
8-Jan-08,"1,102.99"
9-Jan-08,"1,107.69"
10-Jan-08,"1,116.99"
11-Jan-08,"1,125.86"
14-Jan-08,"1,139.26"
15-Jan-08,"1,152.72"
16-Jan-08,"1,124.08"
17-Jan-08,"1,122.61"
18-Jan-08,"1,114.43"
21-Jan-08,"1,108.13"
22-Jan-08,"1,110.79"
23-Jan-08,"1,130.46"
24-Jan-08,"1,153.39"
25-Jan-08,"1,162.22"
28-Jan-08,"1,167.17"
29-Jan-08,"1,170.65"
30-Jan-08,"1,163.84"
31-Jan-08,"1,168.78"
1-Feb-08,"1,157.43"
4-Feb-08,"1,133.44"
5-Feb-08,"1,128.80"
6-Feb-08,"1,147.35"
7-Feb-08,"1,143.51"
8-Feb-08,"1,167.42"
11-Feb-08,"1,171.72"
12-Feb-08,"1,169.41"
13-Feb-08,"1,149.49"
14-Feb-08,"1,153.93"
15-Feb-08,"1,164.03"
18-Feb-08,"1,155.22"
19-Feb-08,"1,185.77"
20-Feb-08,"1,189.21"
21-Feb-08,"1,213.12"
22-Feb-08,"1,214.54"
25-Feb-08,"1,204.92"
26-Feb-08,"1,202.15"
27-Feb-08,"1,227.31"
28-Feb-08,"1,230.41"
29-Feb-08,"1,249.85"
3-Mar-08,"1,283.32"
4-Mar-08,"1,276.42"
5-Mar-08,"1,262.48"
6-Mar-08,"1,263.03"
7-Mar-08,"1,267.08"
10-Mar-08,"1,261.75"
11-Mar-08,"1,261.64"
12-Mar-08,"1,264.87"
13-Mar-08,"1,293.58"
14-Mar-08,"1,304.72"
17-Mar-08,"1,324.07"
18-Mar-08,"1,311.09"
19-Mar-08,"1,245.76"
20-Mar-08,"1,203.19"
21-Mar-08,"1,203.19"
24-Mar-08,"1,198.35"
25-Mar-08,"1,195.40"
26-Mar-08,"1,222.11"
27-Mar-08,"1,220.97"
28-Mar-08,"1,198.17"
31-Mar-08,"1,204.11"
1-Apr-08,"1,145.10"
2-Apr-08,"1,143.85"
3-Apr-08,"1,154.15"
4-Apr-08,"1,163.19"
7-Apr-08,"1,190.46"
8-Apr-08,"1,177.16"
9-Apr-08,"1,178.99"
10-Apr-08,"1,191.80"
11-Apr-08,"1,191.77"
14-Apr-08,"1,190.17"
15-Apr-08,"1,194.64"
16-Apr-08,"1,213.93"
17-Apr-08,"1,214.26"
18-Apr-08,"1,166.44"
21-Apr-08,"1,180.63"
22-Apr-08,"1,179.50"
23-Apr-08,"1,157.11"
24-Apr-08,"1,156.68"
25-Apr-08,"1,149.65"
28-Apr-08,"1,149.93"
29-Apr-08,"1,145.07"
30-Apr-08,"1,134.55"
1-May-08,"1,110.28"
2-May-08,"1,115.11"
5-May-08,"1,114.25"
6-May-08,"1,158.44"
7-May-08,"1,154.42"
8-May-08,"1,177.61"
9-May-08,"1,171.20"
12-May-08,"1,194.51"
13-May-08,"1,171.09"
14-May-08,"1,182.46"
15-May-08,"1,211.23"
16-May-08,"1,226.96"
19-May-08,"1,239.81"
20-May-08,"1,252.67"
21-May-08,"1,271.13"
22-May-08,"1,274.35"
23-May-08,"1,273.45"
26-May-08,"1,274.05"
27-May-08,"1,252.54"
28-May-08,"1,240.00"
29-May-08,"1,214.63"
30-May-08,"1,209.01"
2-Jun-08,"1,211.00"
3-Jun-08,"1,204.66"
4-Jun-08,"1,215.03"
5-Jun-08,"1,212.17"
6-Jun-08,"1,221.51"
9-Jun-08,"1,235.02"
10-Jun-08,"1,213.49"
11-Jun-08,"1,207.66"
12-Jun-08,"1,187.33"
13-Jun-08,"1,195.70"
16-Jun-08,"1,226.70"
17-Jun-08,"1,215.54"
18-Jun-08,"1,224.10"
19-Jun-08,"1,247.39"
20-Jun-08,"1,252.41"
23-Jun-08,"1,217.26"
24-Jun-08,"1,228.72"
25-Jun-08,"1,212.86"
26-Jun-08,"1,248.16"
27-Jun-08,"1,267.65"
30-Jun-08,"1,286.80"
1-Jul-08,"1,306.17"
2-Jul-08,"1,297.93"
3-Jul-08,"1,300.09"
4-Jul-08,"1,292.08"
7-Jul-08,"1,276.08"
8-Jul-08,"1,281.14"
9-Jul-08,"1,285.63"
10-Jul-08,"1,298.69"
11-Jul-08,"1,327.11"
14-Jul-08,"1,335.91"
15-Jul-08,"1,370.26"
16-Jul-08,"1,353.73"
17-Jul-08,"1,329.20"
18-Jul-08,"1,319.43"
21-Jul-08,"1,317.94"
22-Jul-08,"1,321.06"
23-Jul-08,"1,253.61"
24-Jul-08,"1,257.43"
25-Jul-08,"1,250.67"
28-Jul-08,"1,263.21"
29-Jul-08,"1,256.93"
30-Jul-08,"1,222.31"
31-Jul-08,"1,256.58"
1-Aug-08,"1,242.59"
4-Aug-08,"1,237.36"
5-Aug-08,"1,197.94"
6-Aug-08,"1,190.02"
7-Aug-08,"1,178.92"
8-Aug-08,"1,152.94"
11-Aug-08,"1,155.68"
12-Aug-08,"1,114.09"
13-Aug-08,"1,122.22"
14-Aug-08,"1,131.00"
15-Aug-08,"1,087.45"
18-Aug-08,"1,116.03"
19-Aug-08,"1,105.90"
20-Aug-08,"1,146.25"
21-Aug-08,"1,166.10"
22-Aug-08,"1,150.42"
25-Aug-08,"1,159.96"
26-Aug-08,"1,165.78"
27-Aug-08,"1,163.39"
28-Aug-08,"1,180.02"
29-Aug-08,"1,176.65"
1-Sep-08,"1,168.07"
2-Sep-08,"1,140.88"
3-Sep-08,"1,148.02"
4-Sep-08,"1,149.03"
5-Sep-08,"1,160.56"
8-Sep-08,"1,158.48"
9-Sep-08,"1,126.62"
10-Sep-08,"1,124.96"
11-Sep-08,"1,085.16"
12-Sep-08,"1,102.94"
15-Sep-08,"1,147.54"
16-Sep-08,"1,175.01"
17-Sep-08,"1,211.39"
18-Sep-08,"1,287.83"
19-Sep-08,"1,280.30"
22-Sep-08,"1,299.34"
23-Sep-08,"1,321.76"
24-Sep-08,"1,323.54"
25-Sep-08,"1,320.32"
26-Sep-08,"1,349.80"
29-Sep-08,"1,366.51"
30-Sep-08,"1,335.56"
1-Oct-08,"1,319.14"
2-Oct-08,"1,277.17"
3-Oct-08,"1,253.31"
6-Oct-08,"1,345.89"
7-Oct-08,"1,350.64"
8-Oct-08,"1,394.46"
9-Oct-08,"1,363.59"
10-Oct-08,"1,402.85"
13-Oct-08,"1,289.88"
14-Oct-08,"1,286.75"
15-Oct-08,"1,321.55"
16-Oct-08,"1,259.99"
17-Oct-08,"1,233.05"
20-Oct-08,"1,252.30"
21-Oct-08,"1,215.95"
22-Oct-08,"1,179.38"
23-Oct-08,"1,153.14"
24-Oct-08,"1,144.57"
27-Oct-08,"1,171.37"
28-Oct-08,"1,171.37"
29-Oct-08,"1,220.30"
30-Oct-08,"1,206.32"
31-Oct-08,"1,161.79"
3-Nov-08,"1,141.15"
4-Nov-08,"1,137.49"
5-Nov-08,"1,150.01"
6-Nov-08,"1,158.18"
7-Nov-08,"1,126.51"
10-Nov-08,"1,147.29"
11-Nov-08,"1,135.06"
12-Nov-08,"1,148.98"
13-Nov-08,"1,131.15"
14-Nov-08,"1,177.36"
17-Nov-08,"1,164.59"
18-Nov-08,"1,178.65"
19-Nov-08,"1,225.31"
20-Nov-08,"1,191.11"
21-Nov-08,"1,246.03"
24-Nov-08,"1,324.84"
25-Nov-08,"1,317.80"
26-Nov-08,"1,292.80"
27-Nov-08,"1,295.19"
28-Nov-08,"1,311.56"
1-Dec-08,"1,257.54"
2-Dec-08,"1,257.64"
3-Dec-08,"1,231.90"
4-Dec-08,"1,239.80"
5-Dec-08,"1,193.81"
8-Dec-08,"1,223.39"
9-Dec-08,"1,224.19"
10-Dec-08,"1,263.59"
11-Dec-08,"1,286.06"
12-Dec-08,"1,287.31"
15-Dec-08,"1,275.77"
16-Dec-08,"1,291.19"
17-Dec-08,"1,332.90"
18-Dec-08,"1,290.43"
19-Dec-08,"1,269.87"
22-Dec-08,"1,310.34"
23-Dec-08,"1,323.28"
24-Dec-08,"1,303.35"
25-Dec-08,"1,303.35"
26-Dec-08,"1,314.06"
29-Dec-08,"1,370.25"
30-Dec-08,"1,354.95"
31-Dec-08,"1,362.36"
1-Jan-09,"1,362.36"
2-Jan-09,"1,366.15"
5-Jan-09,"1,332.11"
6-Jan-09,"1,328.41"
7-Jan-09,"1,331.67"
8-Jan-09,"1,342.77"
9-Jan-09,"1,315.13"
12-Jan-09,"1,298.72"
13-Jan-09,"1,305.11"
14-Jan-09,"1,289.69"
15-Jan-09,"1,276.84"
16-Jan-09,"1,307.45"
19-Jan-09,"1,302.65"
20-Jan-09,"1,349.96"
21-Jan-09,"1,340.90"
22-Jan-09,"1,358.84"
23-Jan-09,"1,386.96"
26-Jan-09,"1,441.60"
27-Jan-09,"1,412.32"
28-Jan-09,"1,408.06"
29-Jan-09,"1,405.35"
30-Jan-09,"1,445.02"
2-Feb-09,"1,444.38"
3-Feb-09,"1,419.70"
4-Feb-09,"1,420.49"
5-Feb-09,"1,442.55"
